response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
t_manoeuvre_s,x1^2,0.024710244005761817,0.012786624704499925,1.9325071765863027,0.07013447746618298,-0.002267175983698716,0.05168766399522235,0.009659703990808599
t_manoeuvre_s,x2^2,0.024470028543413264,0.01278662470449992,1.9137207127696234,0.07264654828116386,-0.0025073914460472593,0.05144744853287379,0.009565799201371425
t_manoeuvre_s,x3^2,0.09139988882714281,0.012786624704499927,7.148085670722544,1.6319292058842632e-06,0.06442246883768227,0.11837730881660335,0.03572995356327296
distance_m,const,13.825738537695802,0.07988916180261234,173.0615045361974,4.8725449974401166e-29,13.657187139624615,13.99428993576699,2.776944784220536
distance_m,x1,2.0211375903740474,0.03698149587542003,54.65267270914826,1.5132347669788294e-20,1.9431134542845128,2.0991617264635822,0.3377725580544432
distance_m,x2,1.9773744165562686,0.036981495875420003,53.46929240551742,2.1909835067846818e-20,1.899350280466734,2.055398552645803,0.3304588554943534
distance_m,x3,5.154295411026478,0.03698149587542002,139.37498440814323,1.9272898956040365e-27,5.076271274936944,5.232319547116012,0.8613859611747124
distance_m,x1x2,0.3272370015037246,0.045292897409809886,7.224907661412915,1.4201154310932305e-06,0.23167734098330756,0.4227966620241416,0.044652446468443116
distance_m,x1x3,0.8480993853681715,0.0452928974098099,18.724776595645288,8.759162094779236e-13,0.7525397248477544,0.9436590458885886,0.1157256429775737
distance_m,x2x3,0.8664655721313954,0.04529289740980987,19.130274760115697,6.181253465416349e-13,0.7709059116109784,0.9620252326518124,0.11823176290748925
distance_m,x1^2,0.096677873311848,0.06405382979612637,1.5093222937575945,0.14957800286820766,-0.03846389461189455,0.23181964123559057,0.009328137615596723
distance_m,x2^2,0.10710371511775857,0.06405382979612635,1.6720891702908864,0.11280950462776283,-0.028038052805983954,0.2422454830415011,0.01033409361972054
distance_m,x3^2,0.6962264456356954,0.06405382979612638,10.869396066584597,4.501313468912012e-09,0.5610846777119528,0.8313682135594379,0.06717665453354184
