response,term,coefficient,std_error,t_value,p_value,ci_low,ci_high,std_coefficient
M_mean_Nm,x2x3,-0.13089265914280074,0.004786997263830125,-27.343374547507512,1.7140771723906275e-15,-0.14099234054107435,-0.12079297774452713,-7.598909828944697e-05
M_mean_Nm,x1^2,-9.862264967126293e-07,0.006769836453551462,-0.00014567951581684875,0.9998854604338598,-0.01428409263558252,0.014282120182589094,-4.0485328637590044e-10
M_mean_Nm,x2^2,-9.86225681013088e-07,0.006769836453551459,-0.00014567939532656119,0.9998854605285945,-0.014284092634766815,0.014282120183404788,-4.048529515251931e-10
M_mean_Nm,x3^2,62.667297251481024,0.0067698364535514624,9256.840646217635,2.0383574030047283e-58,62.653014145071936,62.68158035789011,0.025725389984072037
F_kch_peak_N,const,36056.94655303652,0.04298270583508181,838871.0262071822,1.0872517357749487e-91,36056.85586745417,36057.03723861887,639.0737676725673
F_kch_peak_N,x1,47.948170119272255,0.019897126502364835,2409.8037529978747,1.7597447583431818e-48,47.906190851823446,47.990149386721065,0.7071045978590087
F_kch_peak_N,x2,47.94817011927182,0.01989712650236482,2409.8037529978546,1.759744758343432e-48,47.90619085182301,47.99014938672063,0.7071045978590023
F_kch_peak_N,x3,-0.036799787372111446,0.01989712650236483,-1.8495026087177806,0.08184940936001252,-0.0787790548209182,0.005179480076695303,-0.0005426963904216838
F_kch_peak_N,x1x2,-0.1575143183378567,0.024368903639201,-6.463742508484113,5.833594115386909e-06,-0.20892821085055865,-0.10610042582515475,-0.001896644920334253
F_kch_peak_N,x1x3,0.0007314340557645462,0.024368903639201005,0.03001505798512518,0.97640460822356,-0.05068245845693742,0.052145326568466516,8.807267180941056e-06
F_kch_peak_N,x2x3,0.0007314340547141478,0.02436890363920099,0.03001505794202115,0.976404608257434,-0.05068245845798779,0.052145326567416085,8.80726716829311e-06
F_kch_peak_N,x1^2,-0.07480649749656718,0.03446283402672112,-2.1706426534325405,0.04441134475450093,-0.1475167215824228,-0.002096273410711544,-0.0006369279650434593
F_kch_peak_N,x2^2,-0.07480649749649577,0.03446283402672111,-2.1706426534304692,0.04441134475468107,-0.14751672158235135,-0.0020962734106401842,-0.0006369279650428514
F_kch_peak_N,x3^2,-0.010751318706391053,0.03446283402672113,-0.31196850201161347,0.7588582338485435,-0.0834615427922467,0.06195890537946459,-9.154038451686063e-05
a_peak_m_s2,const,2.9628574579315194,3.8805580987044095e-06,763513.2325220746,5.386005053335154e-91,2.962849270669592,2.962865645193447,832.4509983977483
a_peak_m_s2,x1,-0.003024686377620445,1.7963493430578494e-06,-1683.7963001515336,7.80198448127381e-46,-0.0030284763434476588,-0.003020896411793231,-0.7070951350745058
a_peak_m_s2,x2,-0.003024686377620646,1.7963493430578481e-06,-1683.7963001516468,7.801984481264941e-46,-0.00302847634344786,-0.003020896411793432,-0.7070951350745529
